tweet_id,created_at,full_text,lang,is_quote,possibly_sensitive,retweet_count,favorite_count,reply_count,quote_count,view_count,user_id,user_name,screen_name,user_desc,user_location,user_verified,is_blue_verified,followers_count,following_count,total_tweets_by_user,hashtags,urls,place
2012755410688913483,Sun Jan 18 05:14:19 +0000 2026,"நான்கரை ஆண்டுகள் அஇஅதிமுக திட்டங்களுக்கு ஸ்டிக்கர் ஒட்டி வருவதை மட்டுமே ஒரே வேலையாக வைத்துவிட்டு, இப்போது ""காப்பி அடிக்கிறாங்க மிஸ்"" என்று அஇஅதிமுக-வைப் பார்த்து சிறுபிள்ளைத்தனமாக திமுக அமைச்சர்கள் அழுவதைப் பார்த்தால் சிரிப்பு தான் வருகிறது.

எது ஒரிஜினல்? எது காப்பி?

அம்மா மருந்தகம் ஒரிஜினல்- முதல்வர் மருந்தகம் காப்பி!

அம்மா மினி கிளினிக் ஒரிஜினல்- மக்களைத் தேடி மருத்துவம் காப்பி!

தாலிக்கு தங்கம் ஒரிஜினல்- அதை உல்டா செய்தது தானே புதுமைப் பெண் திட்டம்?

இப்படி அடுக்கிக் கொண்டே போனால், திமுக அரசு செய்ததாக சொல்வது எல்லாமே, அஇஅதிமுக திட்டங்களின் Cheap Copy தான்!

மக்கள் நலத் திட்டங்களுக்கு எப்போதுமே OG சொந்தக்காரங்க நாங்க தான்!

ஒரு குடும்பம் கொள்ளையடிக்க மட்டுமே திட்டம் போட்டு திருடும் திமுக கூட்டத்திற்கு இதெல்லாம் எப்படி தெரியும்?

மகளிருக்கு நேரடியாக நன்மைகள் சேர வேண்டும், அதுவும் பணமாக சேரவேண்டும் என்பதற்காக தான் தாலிக்கு தங்கம் திட்டத்தின் அடுத்த பரிணாமமாக பொங்கல் பரிசு திட்டத்தை நிறைவேற்றியது அஇஅதிமுக அரசு. அதன் அடுத்த கட்டமாக தான் 2021 தேர்தல் அறிக்கையில், மாதந்தோறும் மகளிருக்கு ரூ. 1500/- என அறிவித்தோம்!

மாண்புமிகு புரட்சித்தமிழர் @EPSTamilNadu சாதனைகளுக்கு ரிப்பன் வெட்டிய ""டூப்"" முதல்வர் ஸ்டாலினின் அரசு, வேறென்ன செய்து கிழித்தது?

திமுக அரசின் மாதம் ஆயிரம் ரூபாயே, அண்ணன் #எடப்பாடியார் அவர்களின் தொடர் வலியுறுத்தலுக்கு பிறகு, 28 மாதம் லேட்டா தானே ஸ்டாலின் அரசு கொடுத்தது? அதையும் இன்று வரை, சொன்னபடி அனைத்து மகளிருக்கும் கொடுக்கிறதா? தகுதி எனக் கூறி தமிழக மகளிரை இழிவு படுத்திய அரசை பெண்கள் மறந்துவிடுவார்களா?

அஇஅதிமுக தேர்தல் வாக்குறுதிகளைப் பற்றிப் பேசும் இந்த அமைச்சர்கள் யாரென்று பார்த்தால்,

ஒருவர் ஒட்டுண்ணி ரகுபதி. வாய்ப்பு ஒன்று வந்தால், தான் கட்டியிருக்கும் வேட்டியை கழற்றி விட்டு, வேறொரு வேட்டிக்கு தாவி, வானத்தைப் பார்த்து துப்பிக் கொள்ளக் கூட தயங்காத இந்த ரகுபதி எல்லாம் தேர்தல் வாக்குறுதிகளைப் பற்றி பேசலாமா?

இன்னொருவர் டி.ஆர்.பி. ராஜா. பாக்ஸ்கான் துணை கம்பெனி என்று சட்டமன்றத்திலேயே கம்பி கட்டும் கதையெல்லாம் உருட்டியவர் தானே இவர்? ""ஆளும் வளரணும், அறிவும் வளரணும், அது தான்டா வளர்ச்சி..."" என்ற புரட்சித் தலைவரின் பாடல் வரிகள் தான் நினைவுக்கு வருகிறது.

மாண்புமிகு @EPSTamilNadu அவர்கள் ஒரு வாக்குறுதி அளித்தால், அது செயலில் நடக்கும் என்று மக்களுக்கு நன்றாகத் தெரியும் என்பது திமுக-வினருக்கே தெரியும். அதனால் தான் இவ்வளவு வயிற்றெச்சல்!

நல்லா கதறுங்க அமைச்சர் சார்-களே...
இன்னும் 2 மாசம் தான்! 
Tic Toc Tic Toc... 

#EPSfor2026
#ByeByeStalin",ta,False,,137,205,28,10,2008,923849866861715456,AIADMK IT WING - SayYesToWomenSafety&AIADMK,AIADMKITWINGOFL,Official Twitter page of AIADMK IT Wing. News and updates from AIADMK.,"Chennai, India",False,True,160778,40,22626,"['எடப்பாடியார்', 'EPSfor2026', 'ByeByeStalin']",[],N/A
2012749881987739942,Sun Jan 18 04:52:21 +0000 2026,"TVK🇪🇸 மஞ்சுவிரட்டு போட்டி🐂🔥

📍தர்மபுரி #TVK https://t.co/4BFUkG8QOp",ta,False,False,147,611,4,1,4537,1314086899368095745,Ꮮᴇɢᴇɴᴅᵀⱽᴷ,LegenD_AK_tweet,"TVK🇪🇸 Virtual Warriors WING, தல ரசிகன் தளபதி தொண்டன்🫶 ,Ajith Kumar Racing Fanclub🏎️(Chemist👨‍🔬, Quality Control🥼⚗️🧪)",Malaysia,False,False,3408,2366,8543,['TVK'],[],N/A
2012746128694145473,Sun Jan 18 04:37:26 +0000 2026,அதிமுக  வட சென்னை முன்னாள் மாவட்ட செயலாளர் VS. பாபு  தவெக வில்  ஐயா  @KASengottaiyan  முன்னிலையில் இணைந்தார் விரைவில் தலைவர் @TVKVijayHQ  சந்தித்து  கட்சியில் 2000 பேர்  இணைப்பதாக கூறியுள்ளார் 👍🏾 https://t.co/pbEZ1M8tI9,ta,False,False,250,875,2,1,12515,1755630831463526400,VIJAY VIGNESH 🇪🇦 TVK 🇪🇦,VigneshVic67385,"Engineering ..... from #BLR ❤️ TVK Member 🙋‍♂️ #politics 
  
*பிறப்பொக்கும்  எல்லா உயிர்க்கும் -திருவள்ளுவர் *",Bangalore ,False,True,5300,2035,46593,[],[],N/A
2012738715563729121,Sun Jan 18 04:07:59 +0000 2026,திரும்பும் திசை எங்கும் தவெக 🔥 https://t.co/O31Le7hQ6x,ta,False,False,338,1286,3,1,7096,1866396922862604288,𝐓𝐕𝐊 𝐃𝐢𝐧𝐬𝐡𝐮,TVK_Dinshu,Hills💚 #Cyberophile | Loyal to @actorvijay ♥️ | BGMI : 5223975779,"Sholinganallur, Chennai ",False,False,3995,614,38952,[],[],N/A
2012735255170658725,Sun Jan 18 03:54:14 +0000 2026,"ஆதமங்கலம் புதூர் மஞ்சுவிரட்டில் #TVK TVK என கோஷமிட்ட மக்கள் 🤯🔥 

திமுககாரன் செம்ம காண்டுல இருக்கான் போல எதும் செய்ய முடியாம 😂 
#TVKforTN https://t.co/7yNWPGhr12",ta,False,False,279,871,1,2,6948,1866396922862604288,𝐓𝐕𝐊 𝐃𝐢𝐧𝐬𝐡𝐮,TVK_Dinshu,Hills💚 #Cyberophile | Loyal to @actorvijay ♥️ | BGMI : 5223975779,"Sholinganallur, Chennai ",False,False,3995,614,38952,"['TVK', 'TVKforTN']",[],N/A
2012727167004639336,Sun Jan 18 03:22:05 +0000 2026,"TVK கூட்டணியில் @TTVDhinakaran மற்றும் @OfficeOfOPS விரைவில் இனைவார்கள் என @KASengottaiyan தகவல் 🔥🔥🔥

@TVKVijayHQ #TVKForTN https://t.co/X3nb8HnhRN",ta,False,False,203,925,18,3,24573,1866963858583326724,TVK 𝚂qυα∂💥,TVKVijay24x7,"ɪ'ʟʟ ᴍᴀᴛᴄʜ ʏᴏᴜʀ ʀᴇꜱᴘᴇᴄᴛ, ʙᴜᴛ ɪ'ʟʟ ᴛᴏᴘ ʏᴏᴜʀ ᴅɪꜱʀᴇꜱᴘᴇᴄᴛ
#ᴛᴠᴋ ˢᵒᶜⁱᵃˡ ᴹᵉᵈⁱᵃ ᶜᵒ ᶜᵒ⁻ᴼʳᵈⁱⁿᵃᵗᵒʳ ᵀᴴᴬᴺᴶᴬⱽᵁᴿ &ᵁˢ ᶻᵒⁿᵉ ʙᴀᴄᴋᴜᴘ-@ghilli2004 ᴍᴏᴠɪᴇ ʀᴇᴠɪᴇᴡꜱ @ReelsThirai","Halifax, Nova Scotia (TN68)",False,True,13201,175,15069,['TVKForTN'],[],N/A
2012724779703312508,Sun Jan 18 03:12:36 +0000 2026,"எங்கே சென்றாலும் மக்கள் உண்மையை புரிந்து கொண்டு எதிர்த்து விரட்டுகிறார்கள். இவர்கள் மட்டும் இன்னும் “TVK. Tvk  (தீ வைக்க, தீ வைக்க) என்று கதறிக் கொண்டிருக்கிறார்கள்! https://t.co/L0HtVT93JD",ta,False,False,296,846,60,11,17183,1863452126200094720,Vaishnavi,vaishnavi_cbe,திராவிட முன்னேற்றக் கழகம் | Trustee at ButterflyCharitableTrust | School Outreach Educator & Young politician |,Coimbatore ,False,True,25615,51,1276,[],[],N/A
2012721553004429634,Sun Jan 18 02:59:47 +0000 2026,"During election time, DMK is planning to create fights between Thala and Thalapathy fans and use it to for gain votes. 

Even if we fight among ourselves, AK's support is only for TVK, and Thala fans are also going to vote only for TVK. 

VIJAY × AK 🫂♥️&gt;
https://t.co/5mVYXwpAW5",en,False,False,180,794,82,36,17828,993408059325255680,KERALA VIJAY FANS CLUB,KVFC_Official,Dawning from kerala to Eulogize Samrat @actorvijay ! Stay connected with kerala strongest Thalapathy Vijay's Online Promotion Team - #KVFC.,kerala 🌴,False,True,99487,121,21199,[],[],N/A
2012704121439297578,Sun Jan 18 01:50:31 +0000 2026,"பாவம் டா அந்த ஆளு, இப்படி நெஞ்ச புடிச்சிட்டு உட்கார வச்சிட்டீங்களே..😂😂😂

#TVK #JanaNayagan @TVKVijayHQ https://t.co/ZWfe9eTW5q",ta,False,False,563,2341,16,5,47257,1314086899368095745,Ꮮᴇɢᴇɴᴅᵀⱽᴷ,LegenD_AK_tweet,"TVK🇪🇸 Virtual Warriors WING, தல ரசிகன் தளபதி தொண்டன்🫶 ,Ajith Kumar Racing Fanclub🏎️(Chemist👨‍🔬, Quality Control🥼⚗️🧪)",Malaysia,False,False,3408,2366,8543,"['TVK', 'JanaNayagan']",[],N/A
2012691659578888624,Sun Jan 18 01:01:00 +0000 2026,"DMK is opposing Navodaya school because Navodaya is giving seats only for Brahmins, SC, ST people. BC and MBC students cant join due to ""New reservation"", says DMK Speaker Prasanna.

Spreading lies in open stage is the reason why DMK is getting whopped all around India.💀 https://t.co/cTvehot883",en,False,False,496,1861,29,13,41116,1213203837118369793,Sanghi Prince 🚩,SanghiPrince,"Pravinraj | 28 | Unapologetic Hindu | State Secretary, Social Media, @BJP4Tamilnadu | Compiler of the scheme book “Modi's NEW INDIA” | WA 9488989026","India, TamilNadu, Namakkal",False,True,55332,1412,113066,[],[],N/A
